word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set
pappier	7	0	0	0	0	0	0	0	english_alpha
pappies	7	0	0	0	0	0	0	0	english_alpha
pappose	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
pappous	7	0	0	0	0	0	0	0	english_alpha
pappox	6	0	0	0	0	0	0	0	english_alpha
pappus	6	0	1	0	0	1	0	0	english_alpha
pappy	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
pappyri	7	0	0	0	0	0	0	0	english_alpha
papreg	6	0	0	0	0	0	0	0	english_alpha
paprica	7	0	0	0	0	0	0	0	english_alpha
paprika	7	0	1	0	0	1	0	0	eff,english_alpha
papriks	7	0	0	0	0	0	0	0	english_alpha
paps	4	0	1	0	0	1	0	0	english_alpha
papua	5	0	1	0	0	1	0	0	english_alpha,google_10000
papuan	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
papuans	7	0	1	0	0	1	0	0	english_alpha
papula	6	0	0	0	0	0	0	0	english_alpha
papulae	7	0	0	0	0	0	0	0	english_alpha
papulan	7	0	0	0	0	0	0	0	english_alpha
papular	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
papule	6	0	1	0	0	1	0	0	english_alpha
papules	7	0	1	0	0	1	0	0	english_alpha
papyr	5	0	0	0	0	0	0	0	english_alpha
papyral	7	0	0	0	0	0	0	0	english_alpha
papyri	6	0	1	0	0	1	0	0	english_alpha
papyrin	7	0	0	0	0	0	0	0	english_alpha
papyrus	7	0	1	0	0	1	0	0	eff,english_alpha
paque	5	0	0	0	0	0	0	0	english_alpha
paquet	6	0	0	0	0	0	0	0	english_alpha
para	4	0	1	0	0	1	0	0	english_alpha,google_10000
parable	7	0	1	0	0	1	0	0	english_alpha
paracme	7	0	0	0	0	0	0	0	english_alpha
parada	6	0	0	0	0	0	0	0	english_alpha
parade	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
paraded	7	0	0	1	0	0	0	0	english_alpha
parader	7	0	1	0	0	1	0	0	english_alpha
parades	7	0	1	0	0	1	0	0	english_alpha
parado	6	0	0	0	0	0	0	0	english_alpha
parados	7	0	0	0	0	0	0	0	english_alpha
paradox	7	0	1	0	0	1	0	0	eff,english_alpha
parae	5	0	0	0	0	0	0	0	wordle_guesses
parafle	7	0	0	0	0	0	0	0	english_alpha
parage	6	0	0	0	0	0	0	0	english_alpha
paragon	7	0	1	0	0	1	0	0	english_alpha
parah	5	0	0	0	0	0	0	0	english_alpha
paraiba	7	0	0	0	0	0	0	0	english_alpha
parale	6	0	0	0	0	0	0	0	english_alpha
param	5	0	0	0	0	0	0	0	english_alpha
paramid	7	0	0	0	0	0	0	0	english_alpha
paramo	6	0	0	0	0	0	0	0	english_alpha
paramos	7	0	0	0	0	0	0	0	english_alpha
parang	6	0	1	0	0	1	0	0	english_alpha
parangi	7	0	0	0	0	0	0	0	english_alpha
parangs	7	0	1	0	0	1	0	0	english_alpha
paranja	7	0	0	0	0	0	0	0	english_alpha
parao	5	0	0	0	0	0	0	0	english_alpha
parapet	7	0	1	0	0	1	0	0	english_alpha
paraph	6	0	1	0	0	1	0	0	english_alpha
paraphs	7	0	1	0	0	1	0	0	english_alpha
parapod	7	0	0	0	0	0	0	0	english_alpha
pararek	7	0	0	0	0	0	0	0	english_alpha
paras	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
parasol	7	0	1	0	0	1	0	0	english_alpha
paraspy	7	0	0	0	0	0	0	0	english_alpha
parate	6	0	0	0	0	0	0	0	english_alpha
parava	6	0	0	0	0	0	0	0	english_alpha
paraxon	7	0	0	0	0	0	0	0	english_alpha
parazoa	7	0	1	0	0	1	0	0	english_alpha
parbake	7	0	0	0	0	0	0	0	english_alpha
parbate	7	0	0	0	0	0	0	0	english_alpha
parbleu	7	0	0	0	0	0	0	0	english_alpha
parboil	7	0	0	1	0	0	0	0	english_alpha
parc	4	0	0	0	0	0	0	0	english_alpha
parcae	6	0	1	0	0	1	0	0	english_alpha
parcel	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
parcels	7	0	1	0	0	1	0	0	english_alpha
parch	5	0	0	1	0	0	0	0	english_alpha,wordle_guesses
parched	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
parcher	7	0	0	0	0	0	0	0	english_alpha
parches	7	0	0	1	0	0	0	0	english_alpha
parchy	6	0	0	0	0	0	0	0	english_alpha
parcook	7	0	0	0	0	0	0	0	english_alpha
pard	4	0	0	0	0	0	0	0	english_alpha
pardah	6	0	0	0	0	0	0	0	english_alpha
pardahs	7	0	0	0	0	0	0	0	english_alpha
pardal	6	0	0	0	0	0	0	0	english_alpha
pardale	7	0	0	0	0	0	0	0	english_alpha
pardao	6	0	0	0	0	0	0	0	english_alpha
pardaos	7	0	0	0	0	0	0	0	english_alpha
parde	5	0	0	0	0	0	0	0	english_alpha
parded	6	0	0	0	0	0	0	0	english_alpha
pardee	6	0	0	0	0	0	0	0	english_alpha
pardesi	7	0	0	0	0	0	0	0	english_alpha
pardhan	7	0	0	0	0	0	0	0	english_alpha
pardi	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
pardie	6	0	0	0	0	0	0	0	english_alpha
pardieu	7	0	0	0	0	0	0	0	english_alpha
pardine	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
pardner	7	0	1	0	0	1	0	0	english_alpha
pardo	5	0	0	0	0	0	0	0	english_alpha
pardon	6	0	1	0	0	1	0	0	eff,english_alpha
pardons	7	0	1	0	0	1	0	0	english_alpha
pards	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
pardy	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
pare	4	0	0	1	0	0	0	0	english_alpha
parecy	6	0	0	0	0	0	0	0	english_alpha
pared	5	0	0	1	0	0	0	0	english_alpha,wordle_guesses
paregal	7	0	0	0	0	0	0	0	english_alpha
pareil	6	0	0	0	0	0	0	0	english_alpha
pareira	7	0	0	0	0	0	0	0	english_alpha
pareja	6	0	0	0	0	0	0	0	english_alpha
parel	5	0	0	0	0	0	0	0	english_alpha
parella	7	0	0	0	0	0	0	0	english_alpha
parelle	7	0	0	0	0	0	0	0	english_alpha
paren	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
parens	6	0	0	0	0	0	0	0	english_alpha
parent	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
parents	7	0	1	0	0	1	0	0	english_alpha,google_10000
pareo	5	0	0	0	0	0	0	0	wordle_guesses
parer	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
parergy	7	0	0	0	0	0	0	0	english_alpha
parers	6	0	1	0	0	1	0	0	english_alpha
pares	5	0	0	1	0	0	0	0	english_alpha,wordle_guesses
pareses	7	0	0	0	0	0	0	0	english_alpha
paresis	7	0	1	0	0	1	0	0	english_alpha
paretic	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
paretta	7	0	0	0	0	0	0	0	english_alpha
pareu	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
pareus	6	0	0	0	0	0	0	0	english_alpha
parev	5	0	0	0	0	0	0	0	wordle_guesses
pareve	6	1	0	0	1	0	0	0	english_alpha
parfait	7	0	1	0	0	1	0	0	english_alpha
parfey	6	0	0	0	0	0	0	0	english_alpha
parfum	6	0	0	0	0	0	0	0	english_alpha
pargana	7	0	0	0	0	0	0	0	english_alpha
parge	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
parged	6	0	0	0	0	0	0	0	english_alpha
parges	6	0	0	0	0	0	0	0	english_alpha
parget	6	0	1	0	0	1	0	0	english_alpha
pargets	7	0	1	0	0	1	0	0	english_alpha
parging	7	0	0	0	0	0	0	0	english_alpha
pargo	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
pargos	6	0	0	0	0	0	0	0	english_alpha
pari	4	0	0	0	0	0	0	0	english_alpha
pariah	6	0	1	0	0	1	0	0	english_alpha
pariahs	7	0	1	0	0	1	0	0	english_alpha
parial	6	0	0	0	0	0	0	0	english_alpha
parian	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
parians	7	0	0	0	0	0	0	0	english_alpha
parica	6	0	0	0	0	0	0	0	english_alpha
paridae	7	0	1	0	0	1	0	0	english_alpha
paries	6	0	1	0	0	1	0	0	english_alpha
pariet	6	0	0	0	0	0	0	0	english_alpha
parify	6	0	0	0	0	0	0	0	english_alpha
parilia	7	0	0	0	0	0	0	0	english_alpha
parilla	7	0	0	0	0	0	0	0	english_alpha
parine	6	0	0	0	0	0	0	0	english_alpha
paring	6	0	1	0	0	1	0	0	english_alpha
parings	7	0	1	0	0	1	0	0	english_alpha
paris	5	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses
parises	7	0	1	0	0	1	0	0	english_alpha
parish	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
parisia	7	0	0	0	0	0	0	0	english_alpha
parisii	7	0	0	0	0	0	0	0	english_alpha
parisis	7	0	0	0	0	0	0	0	english_alpha
parison	7	0	0	0	0	0	0	0	english_alpha
pariti	6	0	0	0	0	0	0	0	english_alpha
paritor	7	0	0	0	0	0	0	0	english_alpha
parity	6	0	1	0	0	1	0	0	english_alpha
park	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
parka	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers
parkas	6	0	1	0	0	1	0	0	english_alpha
parked	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
parkee	6	0	0	0	0	0	0	0	english_alpha
parker	6	0	1	0	0	1	0	0	english_alpha,google_10000
parkers	7	0	1	0	0	1	0	0	english_alpha
parki	5	0	0	0	0	0	0	0	wordle_guesses
parkin	6	0	0	0	0	0	0	0	english_alpha
parking	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000
parkish	7	0	0	0	0	0	0	0	english_alpha
parks	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
parkway	7	0	1	0	0	1	0	0	eff,english_alpha
parky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
parl	4	0	0	0	0	0	0	0	english_alpha
parlay	6	0	1	0	0	1	0	0	english_alpha
parlays	7	0	1	0	0	1	0	0	english_alpha
parle	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
parled	6	0	0	0	0	0	0	0	english_alpha
parles	6	0	0	0	0	0	0	0	english_alpha
parley	6	0	1	0	0	1	0	0	english_alpha
parleys	7	0	1	0	0	1	0	0	english_alpha
parli	5	0	0	0	0	0	0	0	english_alpha
parlia	6	0	0	0	0	0	0	0	english_alpha
parling	7	0	0	0	0	0	0	0	english_alpha
parlish	7	0	0	0	0	0	0	0	english_alpha
parlor	6	0	1	0	0	1	0	0	eff,english_alpha
parlors	7	0	1	0	0	1	0	0	english_alpha
parlour	7	0	1	0	0	1	0	0	english_alpha
parlous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
parly	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
parma	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
parmack	7	0	0	0	0	0	0	0	english_alpha
parmak	6	0	0	0	0	0	0	0	english_alpha
parmese	7	0	0	0	0	0	0	0	english_alpha
parnas	6	0	0	0	0	0	0	0	english_alpha
parnel	6	0	0	0	0	0	0	0	english_alpha
parnell	7	1	1	0	0	1	1	0	simple_adjectives
paroch	6	0	0	0	0	0	0	0	english_alpha
parode	6	0	0	0	0	0	0	0	english_alpha
parodi	6	0	0	0	0	0	0	0	english_alpha
parodic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
parodoi	7	0	0	0	0	0	0	0	english_alpha
parodos	7	0	0	0	0	0	0	0	english_alpha
parodus	7	0	0	0	0	0	0	0	english_alpha
parody	6	0	1	0	0	1	0	0	english_alpha
paroecy	7	0	0	0	0	0	0	0	english_alpha
parol	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
parole	6	0	1	0	0	1	0	0	eff,english_alpha
paroled	7	0	0	1	0	0	0	0	english_alpha
parolee	7	0	1	0	0	1	0	0	english_alpha
paroler	7	0	0	0	0	0	0	0	english_alpha
paroles	7	0	1	0	0	1	0	0	english_alpha
paroli	6	0	0	0	0	0	0	0	english_alpha
parols	6	0	0	0	0	0	0	0	english_alpha
paronym	7	0	0	0	0	0	0	0	english_alpha
parotia	7	0	0	0	0	0	0	0	english_alpha
parotic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
parotid	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
parotis	7	0	0	0	0	0	0	0	english_alpha
parous	6	1	0	0	1	0	0	0	english_alpha
parpal	6	0	0	0	0	0	0	0	english_alpha
parpen	6	0	0	0	0	0	0	0	english_alpha
parpend	7	0	0	0	0	0	0	0	english_alpha
parps	5	0	0	0	0	0	0	0	wordle_guesses
parquet	7	0	1	0	0	1	0	0	english_alpha
parr	4	0	1	0	0	1	0	0	english_alpha
parra	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
parrah	6	0	0	0	0	0	0	0	english_alpha
parral	6	0	0	0	0	0	0	0	english_alpha
parrall	7	0	0	0	0	0	0	0	english_alpha
parrals	7	0	0	0	0	0	0	0	english_alpha
parred	6	0	0	0	0	0	0	0	english_alpha
parrel	6	0	0	0	0	0	0	0	english_alpha
parrels	7	0	0	0	0	0	0	0	english_alpha
parried	7	0	0	1	0	0	0	0	english_alpha
parrier	7	0	0	0	0	0	0	0	english_alpha
parries	7	0	1	0	0	1	0	0	english_alpha
parring	7	0	0	0	0	0	0	0	english_alpha
parrock	7	0	0	0	0	0	0	0	english_alpha
parrot	6	0	1	0	0	1	0	0	bip39,eff,english_alpha
parrots	7	0	1	0	0	1	0	0	english_alpha
parroty	7	0	0	0	0	0	0	0	english_alpha
parrs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
parry	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
pars	4	0	1	0	0	1	0	0	english_alpha
parse	5	0	0	1	0	0	0	0	english_alpha,wordle_answers
parsec	6	0	1	0	0	1	0	0	english_alpha
parsecs	7	0	1	0	0	1	0	0	english_alpha
parsed	6	0	0	1	0	0	0	0	english_alpha
parsee	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
parser	6	0	1	0	0	1	0	0	english_alpha
parsers	7	0	1	0	0	1	0	0	english_alpha
parses	6	0	0	1	0	0	0	0	english_alpha
parsi	5	0	1	0	0	1	0	0	english_alpha
parsic	6	0	0	0	0	0	0	0	english_alpha
parsing	7	0	0	1	0	0	0	0	english_alpha
parsism	7	0	0	0	0	0	0	0	english_alpha
parsley	7	0	1	0	0	1	0	0	eff,english_alpha
parsnip	7	0	1	0	0	1	0	0	eff,english_alpha
parson	6	0	1	0	0	1	0	0	english_alpha
parsons	7	0	1	0	0	1	0	0	english_alpha
parsony	7	0	0	0	0	0	0	0	english_alpha
part	4	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives
partage	7	0	0	0	0	0	0	0	english_alpha
partake	7	0	0	1	0	0	0	0	eff,english_alpha
partan	6	0	0	0	0	0	0	0	english_alpha
partans	7	0	0	0	0	0	0	0	english_alpha
parte	5	0	0	0	0	0	0	0	english_alpha
parted	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
parten	6	0	0	0	0	0	0	0	english_alpha
parter	6	0	0	0	0	0	0	0	english_alpha
parters	7	0	0	0	0	0	0	0	english_alpha
partes	6	0	0	1	0	0	0	0	english_alpha
parthia	7	1	1	0	0	1	1	0	simple_adjectives
parti	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
partial	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
partie	6	0	0	0	0	0	0	0	english_alpha
partied	7	0	0	0	0	0	0	0	english_alpha
parties	7	0	1	0	0	1	0	0	english_alpha,google_10000
partile	7	0	0	0	0	0	0	0	english_alpha
partim	6	0	0	0	0	0	0	0	english_alpha
parting	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives
partis	6	0	0	0	0	0	0	0	english_alpha
partita	7	0	1	0	0	1	0	0	english_alpha
partite	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
partlet	7	0	0	0	0	0	0	0	english_alpha
partley	7	0	0	0	0	0	0	0	english_alpha
partly	6	0	0	1	0	0	0	0	eff,english_alpha,google_10000
partner	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000
parto	5	0	0	0	0	0	0	0	english_alpha
parton	6	0	0	0	0	0	0	0	english_alpha
partons	7	0	0	0	0	0	0	0	english_alpha
partook	7	0	0	1	0	0	0	0	english_alpha
parts	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
parture	7	0	0	0	0	0	0	0	english_alpha
partway	7	0	0	0	0	0	0	0	english_alpha
party	5	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers
parulis	7	0	0	0	0	0	0	0	english_alpha
parura	6	0	0	0	0	0	0	0	english_alpha
paruras	7	0	0	0	0	0	0	0	english_alpha
parure	6	0	0	0	0	0	0	0	english_alpha
parures	7	0	0	0	0	0	0	0	english_alpha
paruria	7	0	0	0	0	0	0	0	english_alpha
parus	5	0	1	0	0	1	0	0	english_alpha
parve	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses
parvenu	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
parvis	6	0	1	0	0	1	0	0	english_alpha
parvise	7	0	0	0	0	0	0	0	english_alpha
parvo	5	0	1	0	0	1	0	0	wordle_guesses
parvule	7	0	0	0	0	0	0	0	english_alpha
parvuli	7	0	0	0	0	0	0	0	english_alpha
pasan	5	0	0	0	0	0	0	0	english_alpha
pasang	6	0	1	0	0	1	0	0	english_alpha
pascal	6	0	1	0	0	1	0	0	english_alpha
pasch	5	0	1	0	0	1	0	0	english_alpha
pascha	6	0	1	0	0	1	0	0	english_alpha
paschal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
pascola	7	0	0	0	0	0	0	0	english_alpha
pascual	7	0	0	0	0	0	0	0	english_alpha
pase	4	0	0	0	0	0	0	0	english_alpha
pasear	6	0	0	0	0	0	0	0	english_alpha
pasela	6	0	0	0	0	0	0	0	english_alpha
paseng	6	0	0	0	0	0	0	0	english_alpha
paseo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
paseos	6	0	1	0	0	1	0	0	english_alpha
pases	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
pasewa	6	0	0	0	0	0	0	0	english_alpha
pash	4	0	0	0	0	0	0	0	english_alpha
pasha	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
pashas	6	0	1	0	0	1	0	0	english_alpha
pashed	6	0	0	0	0	0	0	0	english_alpha
pashes	6	0	0	0	0	0	0	0	english_alpha
pashim	6	0	0	0	0	0	0	0	english_alpha
pashing	7	0	0	0	0	0	0	0	english_alpha
pashka	6	0	0	0	0	0	0	0	english_alpha
pashm	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
pashto	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
pasi	4	0	0	0	0	0	0	0	english_alpha
pasillo	7	0	0	0	0	0	0	0	english_alpha
pasis	5	0	0	0	0	0	0	0	english_alpha
pask	4	0	0	0	0	0	0	0	english_alpha
paska	5	0	0	0	0	0	0	0	wordle_guesses
pasmo	5	0	0	0	0	0	0	0	english_alpha
paso	4	0	0	0	0	0	0	0	english_alpha,google_10000
paspy	5	0	0	0	0	0	0	0	wordle_guesses
pasquil	7	0	0	0	0	0	0	0	english_alpha
pasquin	7	0	0	0	0	0	0	0	english_alpha
pass	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives
passade	7	0	0	0	0	0	0	0	english_alpha
passado	7	0	1	0	0	1	0	0	english_alpha
passage	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000
passant	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
passata	7	0	0	0	0	0	0	0	english_alpha
passay	6	0	0	0	0	0	0	0	english_alpha
passe	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses
passed	6	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives
passee	6	1	0	0	1	0	0	0	english_alpha
passel	6	0	1	0	0	1	0	0	english_alpha
passels	7	0	1	0	0	1	0	0	english_alpha
passen	6	0	0	0	0	0	0	0	english_alpha
passer	6	0	1	0	0	1	0	0	english_alpha
passers	7	0	1	0	0	1	0	0	english_alpha
passes	6	0	1	0	0	1	0	0	english_alpha,google_10000
passewa	7	0	0	0	0	0	0	0	english_alpha
passim	6	0	0	1	0	0	0	0	english_alpha
passing	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives
passion	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000
passir	6	0	0	0	0	0	0	0	english_alpha
passive	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives
passkey	7	0	1	0	0	1	0	0	english_alpha
passman	7	0	0	0	0	0	0	0	english_alpha
passo	5	0	0	0	0	0	0	0	english_alpha
passout	7	0	0	0	0	0	0	0	english_alpha
passu	5	0	0	0	0	0	0	0	english_alpha
passus	6	0	0	0	0	0	0	0	english_alpha
passway	7	0	0	0	0	0	0	0	english_alpha
past	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
pasta	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers
pastas	6	0	1	0	0	1	0	0	english_alpha
paste	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers
pasted	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
pastel	6	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives
pastels	7	0	1	0	0	1	0	0	english_alpha
paster	6	0	1	0	0	1	0	0	english_alpha
pastern	7	0	1	0	0	1	0	0	english_alpha
pasters	7	0	1	0	0	1	0	0	english_alpha
pastes	6	0	1	0	0	1	0	0	english_alpha
pasteup	7	0	0	0	0	0	0	0	english_alpha
pasteur	7	0	1	0	0	1	0	0	english_alpha
pastier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
pasties	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
pastil	6	0	1	0	0	1	0	0	english_alpha
pastile	7	0	0	0	0	0	0	0	english_alpha
pastils	7	0	1	0	0	1	0	0	english_alpha
pastime	7	0	1	0	0	1	0	0	eff,english_alpha
pastina	7	0	0	0	0	0	0	0	english_alpha
pasting	7	0	0	1	0	0	0	0	english_alpha
pastis	6	0	1	0	0	1	0	0	english_alpha
pastler	7	0	0	0	0	0	0	0	english_alpha
pastor	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
pastora	7	0	0	0	0	0	0	0	english_alpha
pastors	7	0	1	0	0	1	0	0	english_alpha
pastose	7	0	0	0	0	0	0	0	english_alpha
pastour	7	0	0	0	0	0	0	0	english_alpha
pastry	6	0	1	0	0	1	0	0	english_alpha
pasts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
pasture	7	0	1	0	0	1	0	0	eff,english_alpha
pasty	5	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers
pasul	5	0	0	0	0	0	0	0	english_alpha
pata	4	0	0	0	0	0	0	0	english_alpha
pataca	6	0	1	0	0	1	0	0	english_alpha
patacao	7	0	0	0	0	0	0	0	english_alpha
patacas	7	0	1	0	0	1	0	0	english_alpha
patache	7	0	0	0	0	0	0	0	english_alpha
pataco	6	0	0	0	0	0	0	0	english_alpha
patagia	7	0	0	0	0	0	0	0	english_alpha
patagon	7	0	0	0	0	0	0	0	english_alpha
pataka	6	0	0	0	0	0	0	0	english_alpha
patamar	7	0	0	0	0	0	0	0	english_alpha
patana	6	0	0	0	0	0	0	0	english_alpha
patand	6	0	0	0	0	0	0	0	english_alpha
patao	5	0	0	0	0	0	0	0	english_alpha
patapat	7	0	0	0	0	0	0	0	english_alpha
pataque	7	0	0	0	0	0	0	0	english_alpha
pataria	7	0	0	0	0	0	0	0	english_alpha
patarin	7	0	0	0	0	0	0	0	english_alpha
patart	6	0	0	0	0	0	0	0	english_alpha
patas	5	0	1	0	0	1	0	0	english_alpha
patata	6	0	0	0	0	0	0	0	english_alpha
patball	7	0	0	0	0	0	0	0	english_alpha
patch	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers
patched	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
patcher	7	0	0	0	0	0	0	0	english_alpha
patches	7	0	1	0	0	1	0	0	english_alpha,google_10000
patchy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
patd	4	0	0	0	0	0	0	0	english_alpha
pate	4	0	1	0	0	1	0	0	english_alpha
pated	5	0	0	1	0	0	0	0	english_alpha,wordle_guesses
patee	5	0	0	0	0	0	0	0	english_alpha
patefy	6	0	0	0	0	0	0	0	english_alpha
patel	5	0	0	0	0	0	0	0	english_alpha
patella	7	0	1	0	0	1	0	0	english_alpha
paten	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
patency	7	0	1	0	0	1	0	0	english_alpha
patener	7	0	0	0	0	0	0	0	english_alpha
patens	6	0	0	0	0	0	0	0	english_alpha
patent	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
patente	7	0	0	0	0	0	0	0	english_alpha
patents	7	0	1	0	0	1	0	0	english_alpha,google_10000
pater	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
patera	6	0	0	0	0	0	0	0	english_alpha
paterae	7	0	0	0	0	0	0	0	english_alpha
pateria	7	0	0	0	0	0	0	0	english_alpha
paters	6	0	1	0	0	1	0	0	english_alpha
pates	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
patesi	6	0	0	0	0	0	0	0	english_alpha
patgia	6	0	0	0	0	0	0	0	english_alpha
path	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
pathan	6	0	1	0	0	1	0	0	english_alpha
pathed	6	0	0	0	0	0	0	0	english_alpha
pathema	7	0	0	0	0	0	0	0	english_alpha
pathic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
pathlet	7	0	0	0	0	0	0	0	english_alpha
pathol	6	0	0	0	0	0	0	0	english_alpha
pathos	6	0	1	0	0	1	0	0	english_alpha
paths	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
pathway	7	0	1	0	0	1	0	0	english_alpha
pathy	5	0	0	0	0	0	0	0	english_alpha
patia	5	0	0	0	0	0	0	0	english_alpha
patible	7	0	0	0	0	0	0	0	english_alpha
patient	7	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives
patin	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
patina	6	0	1	0	0	1	0	0	english_alpha
patinae	7	0	1	0	0	1	0	0	english_alpha
patinas	7	0	1	0	0	1	0	0	english_alpha
patine	6	0	0	0	0	0	0	0	english_alpha
patined	7	0	0	0	0	0	0	0	english_alpha
patines	7	0	0	0	0	0	0	0	english_alpha
patins	6	0	0	0	0	0	0	0	english_alpha
patio	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers
patios	6	0	1	0	0	1	0	0	english_alpha
patise	6	0	0	0	0	0	0	0	english_alpha
patka	5	0	1	0	0	1	0	0	wordle_guesses
patly	5	0	0	0	0	0	0	0	english_alpha,wordle_guesses
patmian	7	0	0	0	0	0	0	0	english_alpha
patmos	6	0	0	0	0	0	0	0	english_alpha
patness	7	0	1	0	0	1	0	0	english_alpha
pato	4	0	0	0	0	0	0	0	english_alpha
patois	6	0	1	0	0	1	0	0	english_alpha
patola	6	0	0	0	0	0	0	0	english_alpha
patonce	7	0	0	0	0	0	0	0	english_alpha
patria	6	0	0	0	0	0	0	0	english_alpha
