word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set
milkman	7	0	1	0	0	1	0	0	english_alpha
milkmen	7	0	1	0	0	1	0	0	english_alpha
milks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
milksop	7	0	1	0	0	1	0	0	english_alpha
milky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
mill	4	0	1	0	0	1	0	0	english_alpha,google_10000
milldam	7	0	1	0	0	1	0	0	english_alpha
milled	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
miller	6	0	1	0	0	1	0	0	english_alpha,google_10000
millers	7	0	1	0	0	1	0	0	english_alpha
millet	6	0	1	0	0	1	0	0	english_alpha
millets	7	0	1	0	0	1	0	0	english_alpha
millime	7	0	1	0	0	1	0	0	english_alpha
milline	7	0	1	0	0	1	0	0	english_alpha
milling	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
million	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives
millrun	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
mills	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
milo	4	0	1	0	0	1	0	0	english_alpha
milord	6	0	1	0	0	1	0	0	english_alpha
milords	7	0	1	0	0	1	0	0	english_alpha
milos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mils	4	0	1	0	0	1	0	0	english_alpha
milt	4	0	1	0	0	1	0	0	english_alpha
milton	6	0	1	0	0	1	0	0	english_alpha,google_10000
milts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
milvus	6	0	1	0	0	1	0	0	english_alpha
mimamsa	7	0	1	0	0	1	0	0	english_alpha
mime	4	0	1	0	0	1	0	0	english_alpha,google_10000
mimeo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mimeos	6	0	1	0	0	1	0	0	english_alpha
mimer	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mimers	6	0	1	0	0	1	0	0	english_alpha
mimes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mimesis	7	0	1	0	0	1	0	0	english_alpha
mimetic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mimic	5	1	1	0	1	1	1	0	bip39,english_alpha,simple_adjectives,wordle_answers
mimical	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
mimicry	7	0	1	0	0	1	0	0	english_alpha
mimics	6	0	1	0	0	1	0	0	english_alpha
mimidae	7	0	1	0	0	1	0	0	english_alpha
mimir	5	0	1	0	0	1	0	0	english_alpha
mimosa	6	0	1	0	0	1	0	0	english_alpha
mimosas	7	0	1	0	0	1	0	0	english_alpha
mimus	5	0	1	0	0	1	0	0	english_alpha
mina	4	0	1	0	0	1	0	0	english_alpha
minae	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
minah	5	0	1	0	0	1	0	0	english_alpha
minaret	7	0	1	0	0	1	0	0	english_alpha
minas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mince	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
mincer	6	0	1	0	0	1	0	0	english_alpha
mincers	7	0	1	0	0	1	0	0	english_alpha
minces	6	0	1	0	0	1	0	0	english_alpha
mincing	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mind	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
minded	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
minder	6	0	1	0	0	1	0	0	english_alpha
minders	7	0	1	0	0	1	0	0	english_alpha
mindful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
minds	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
mine	4	0	1	0	0	1	0	0	english_alpha,google_10000
mined	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
miner	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
mineral	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
miners	6	0	1	0	0	1	0	0	english_alpha
minerva	7	0	1	0	0	1	0	0	english_alpha
mines	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
ming	4	0	1	0	0	1	0	0	english_alpha
minge	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mingier	7	1	0	0	1	0	0	0	english_alpha
mings	5	0	1	0	0	1	0	0	wordle_guesses
mingy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
mini	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
minibus	7	0	1	0	0	1	0	0	english_alpha
minicab	7	0	1	0	0	1	0	0	english_alpha
minicar	7	0	1	0	0	1	0	0	english_alpha
minikin	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
minim	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_answers
minima	6	0	1	0	0	1	0	0	english_alpha
minimal	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
minims	6	0	1	0	0	1	0	0	english_alpha
minimum	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives
minimus	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
mining	6	0	1	0	0	1	0	0	english_alpha,google_10000
minings	7	0	1	0	0	1	0	0	english_alpha
minion	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
minions	7	0	1	0	0	1	0	0	english_alpha
minis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
minisub	7	0	1	0	0	1	0	0	english_alpha
minium	6	0	1	0	0	1	0	0	english_alpha
miniums	7	0	1	0	0	1	0	0	english_alpha
miniver	7	0	1	0	0	1	0	0	english_alpha
mink	4	0	1	0	0	1	0	0	english_alpha
minks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
minnow	6	0	1	0	0	1	0	0	english_alpha
minnows	7	0	1	0	0	1	0	0	english_alpha
minoan	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
minor	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers
minors	6	0	1	0	0	1	0	0	english_alpha
minos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mins	4	0	1	0	0	1	0	0	english_alpha,google_10000
minster	7	0	1	0	0	1	0	0	english_alpha
mint	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
mintage	7	0	1	0	0	1	0	0	english_alpha
minter	6	0	1	0	0	1	0	0	english_alpha
minters	7	0	1	0	0	1	0	0	english_alpha
mints	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
minty	5	1	0	0	1	0	0	0	english_alpha,wordle_answers
minuend	7	0	1	0	0	1	0	0	english_alpha
minuet	6	0	1	0	0	1	0	0	english_alpha
minuets	7	0	1	0	0	1	0	0	english_alpha
minus	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers
minuses	7	0	1	0	0	1	0	0	english_alpha
minute	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives
minuter	7	1	0	0	1	0	0	0	english_alpha
minutes	7	0	1	0	0	1	0	0	english_alpha,google_10000
minutia	7	0	1	0	0	1	0	0	english_alpha
minx	4	0	1	0	0	1	0	0	english_alpha
minxes	6	0	1	0	0	1	0	0	english_alpha
minyan	6	0	1	0	0	1	0	0	english_alpha
minyans	7	0	1	0	0	1	0	0	english_alpha
miocene	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
mioses	6	0	1	0	0	1	0	0	english_alpha
miosis	6	0	1	0	0	1	0	0	english_alpha
miotic	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
miotics	7	0	1	0	0	1	0	0	english_alpha
mips	4	0	1	0	0	1	0	0	english_alpha
miracle	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
mirage	6	0	1	0	0	1	0	0	english_alpha
mirages	7	0	1	0	0	1	0	0	english_alpha
mire	4	0	1	0	0	1	0	0	english_alpha
mired	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
mires	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
miri	4	0	1	0	0	1	0	0	english_alpha
mirid	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
miridae	7	0	1	0	0	1	0	0	english_alpha
mirier	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
miriest	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
mirish	6	0	1	0	0	1	0	0	english_alpha
mirkier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mirky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
miro	4	0	1	0	0	1	0	0	english_alpha
miros	5	0	1	0	0	1	0	0	wordle_guesses
mirror	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
mirrors	7	0	1	0	0	1	0	0	english_alpha,google_10000
mirth	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
mirths	6	0	1	0	0	1	0	0	english_alpha
miry	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives
miscue	6	0	1	0	0	1	0	0	english_alpha
miscues	7	0	1	0	0	1	0	0	english_alpha
misdeal	7	0	1	0	0	1	0	0	english_alpha
misdeed	7	0	1	0	0	1	0	0	english_alpha
miser	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
miserly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
misers	6	0	1	0	0	1	0	0	english_alpha
misery	6	0	1	0	0	1	0	0	bip39,english_alpha
misfire	7	0	1	0	0	1	0	0	english_alpha
misfit	6	0	1	0	0	1	0	0	english_alpha
misfits	7	0	1	0	0	1	0	0	english_alpha
mishap	6	0	1	0	0	1	0	0	english_alpha
mishaps	7	0	1	0	0	1	0	0	english_alpha
mishnah	7	0	1	0	0	1	0	0	english_alpha
mishnic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
mislaid	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
miso	4	0	1	0	0	1	0	0	english_alpha
misos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
misplay	7	0	1	0	0	1	0	0	english_alpha
misrule	7	0	1	0	0	1	0	0	english_alpha
miss	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
missal	6	0	1	0	0	1	0	0	english_alpha
missals	7	0	1	0	0	1	0	0	english_alpha
missed	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
misses	6	0	1	0	0	1	0	0	english_alpha
missies	7	0	1	0	0	1	0	0	english_alpha
missile	7	0	1	0	0	1	0	0	english_alpha,google_10000
missing	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
mission	7	0	1	0	0	1	0	0	english_alpha,google_10000
missis	6	0	1	0	0	1	0	0	english_alpha
missive	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
misstep	7	0	1	0	0	1	0	0	english_alpha
missus	6	0	1	0	0	1	0	0	english_alpha
missy	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
mist	4	0	1	0	0	1	0	0	english_alpha
mistake	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
mister	6	0	1	0	0	1	0	0	english_alpha
misters	7	0	1	0	0	1	0	0	english_alpha
mistier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mistral	7	0	1	0	0	1	0	0	english_alpha
mists	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
misty	5	1	0	0	1	0	1	0	english_alpha,haikunatorjs_adj,heroku_adj,simple_adjectives,wordle_guesses
misuse	6	0	1	0	0	1	0	0	english_alpha
misused	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
misuses	7	0	1	0	0	1	0	0	english_alpha
mite	4	0	1	0	0	1	0	0	english_alpha
mitella	7	0	1	0	0	1	0	0	english_alpha
miter	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mitered	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
miters	6	0	1	0	0	1	0	0	english_alpha
mites	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mithan	6	0	1	0	0	1	0	0	english_alpha
mithra	6	0	1	0	0	1	0	0	english_alpha
mithras	7	0	1	0	0	1	0	0	english_alpha
mitogen	7	0	1	0	0	1	0	0	english_alpha
mitosis	7	0	1	0	0	1	0	0	english_alpha
mitotic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mitra	5	0	1	0	0	1	0	0	english_alpha
mitral	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mitre	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mitres	6	0	1	0	0	1	0	0	english_alpha
mitsvah	7	0	1	0	0	1	0	0	english_alpha
mitt	4	0	1	0	0	1	0	0	english_alpha
mitten	6	0	1	0	0	1	0	0	english_alpha
mittens	7	0	1	0	0	1	0	0	english_alpha
mitts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mitzvah	7	0	1	0	0	1	0	0	english_alpha
mixable	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mixed	5	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_guesses
mixer	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
mixers	6	0	1	0	0	1	0	0	english_alpha
mixes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mixing	6	0	1	0	0	1	0	0	english_alpha,google_10000
mixture	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
mizen	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mizens	6	0	1	0	0	1	0	0	english_alpha
mizzen	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
mizzens	7	0	1	0	0	1	0	0	english_alpha
mizzle	6	0	1	0	0	1	0	0	english_alpha
mizzles	7	0	1	0	0	1	0	0	english_alpha
mnemic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
mnium	5	0	1	0	0	1	0	0	english_alpha
moan	4	0	1	0	0	1	0	0	english_alpha
moaner	6	0	1	0	0	1	0	0	eff
moanful	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
moaning	7	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives
moans	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moas	4	0	1	0	0	1	0	0	english_alpha
moat	4	0	1	0	0	1	0	0	english_alpha
moated	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
moats	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mobbish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mobcap	6	0	1	0	0	1	0	0	english_alpha
mobcaps	7	0	1	0	0	1	0	0	english_alpha
mobile	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives
mobiles	7	0	1	0	0	1	0	0	english_alpha,google_10000
moblike	7	1	0	0	1	0	0	0	english_alpha
mobs	4	0	1	0	0	1	0	0	english_alpha
mobster	7	0	1	0	0	1	0	0	eff,english_alpha
mobula	6	0	1	0	0	1	0	0	english_alpha
mocha	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers
mochas	6	0	1	0	0	1	0	0	english_alpha
mock	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives
mocker	6	0	1	0	0	1	0	0	eff,english_alpha
mockers	7	0	1	0	0	1	0	0	english_alpha
mockery	7	0	1	0	0	1	0	0	english_alpha
mocking	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
mocks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
modal	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers
mode	4	0	1	0	0	1	0	1	english_alpha,google_10000,haikunatorjs_nouns
model	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers
modeled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
modeler	7	0	1	0	0	1	0	0	english_alpha
models	6	0	1	0	0	1	0	0	english_alpha,google_10000
modem	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers
modems	6	0	1	0	0	1	0	0	english_alpha,google_10000
moder	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses
modern	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
moderne	7	1	0	0	1	0	0	0	english_alpha
moderns	7	0	1	0	0	1	0	0	english_alpha
modes	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
modest	6	1	0	0	1	0	1	0	english_alpha,moby_adj,simple_adjectives
modesty	7	0	1	0	0	1	0	0	english_alpha
modicum	7	0	1	0	0	1	0	0	english_alpha
modioli	7	0	1	0	0	1	0	0	english_alpha
modish	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
modiste	7	0	1	0	0	1	0	0	english_alpha
mods	4	0	1	0	0	1	0	0	english_alpha,google_10000
modular	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives
module	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
modules	7	0	1	0	0	1	0	0	english_alpha,google_10000
moduli	6	0	1	0	0	1	0	0	english_alpha
modulus	7	0	1	0	0	1	0	0	english_alpha
moghul	6	0	1	0	0	1	0	0	english_alpha
mogul	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
moguls	6	0	1	0	0	1	0	0	english_alpha
mohair	6	0	1	0	0	1	0	0	english_alpha
mohairs	7	0	1	0	0	1	0	0	english_alpha
mohave	6	0	1	0	0	1	0	0	english_alpha
mohawk	6	0	1	0	0	1	0	0	english_alpha
mohawks	7	0	1	0	0	1	0	0	english_alpha
mohican	7	0	1	0	0	1	0	0	english_alpha
moho	4	0	1	0	0	1	0	0	english_alpha
mohos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moiety	6	0	1	0	0	1	0	0	english_alpha
moirai	6	0	1	0	0	1	0	0	english_alpha
moire	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_guesses
moires	6	0	1	0	0	1	0	0	english_alpha
moist	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
moister	7	1	0	0	1	0	0	0	english_alpha
mojarra	7	0	1	0	0	1	0	0	english_alpha
mojo	4	0	1	0	0	1	0	0	english_alpha
mojos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moke	4	0	1	0	0	1	0	0	english_alpha
mokes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mola	4	0	1	0	0	1	0	0	english_alpha
molal	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
molar	5	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers
molars	6	0	1	0	0	1	0	0	english_alpha
molas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mold	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000
molded	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
moldier	7	1	0	0	1	0	0	0	english_alpha
molding	7	0	1	0	0	1	0	0	english_alpha
moldova	7	0	1	0	0	1	0	0	google_10000
molds	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moldy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
mole	4	0	1	0	0	1	0	0	english_alpha
moles	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
molidae	7	0	1	0	0	1	0	0	english_alpha
moliere	7	0	1	0	0	1	0	0	english_alpha
moline	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
moll	4	0	1	0	0	1	0	0	english_alpha
mollah	6	0	1	0	0	1	0	0	english_alpha
mollahs	7	0	1	0	0	1	0	0	english_alpha
molle	5	0	1	0	0	1	0	0	english_alpha
molles	6	0	1	0	0	1	0	0	english_alpha
mollie	6	0	1	0	0	1	0	0	english_alpha
mollies	7	0	1	0	0	1	0	0	english_alpha
molls	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mollusc	7	0	1	0	0	1	0	0	english_alpha
mollusk	7	0	1	0	0	1	0	0	eff,english_alpha
molly	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moloch	6	0	1	0	0	1	0	0	english_alpha
molochs	7	0	1	0	0	1	0	0	english_alpha
mols	4	0	1	0	0	1	0	0	english_alpha
molt	4	0	1	0	0	1	0	0	english_alpha
molten	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
molter	6	0	1	0	0	1	0	0	english_alpha
molters	7	0	1	0	0	1	0	0	english_alpha
molting	7	0	1	0	0	1	0	0	english_alpha
molts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mombin	6	0	1	0	0	1	0	0	english_alpha
moment	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
momenta	7	0	1	0	0	1	0	0	english_alpha
moments	7	0	1	0	0	1	0	0	english_alpha,google_10000
momi	4	0	1	0	0	1	0	0	english_alpha
momism	6	0	1	0	0	1	0	0	english_alpha
momisms	7	0	1	0	0	1	0	0	english_alpha
momma	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mommas	6	0	1	0	0	1	0	0	english_alpha
mommies	7	0	1	0	0	1	0	0	english_alpha
mommy	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
momotus	7	0	1	0	0	1	0	0	english_alpha
moms	4	0	1	0	0	1	0	0	english_alpha,google_10000
momus	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
momuses	7	0	1	0	0	1	0	0	english_alpha
mona	4	0	1	0	0	1	0	0	english_alpha
monacan	7	1	1	0	1	1	0	0	english_alpha
monacid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
monaco	6	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives
monad	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
monades	7	0	1	0	0	1	0	0	english_alpha
monads	6	0	1	0	0	1	0	0	english_alpha
monal	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
monarch	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives
monarda	7	0	1	0	0	1	0	0	english_alpha
monas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
monaul	6	0	1	0	0	1	0	0	english_alpha
monday	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
mondays	7	0	1	0	0	1	0	0	english_alpha
mondial	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
monera	6	0	1	0	0	1	0	0	english_alpha
moneran	7	1	1	0	1	1	0	0	english_alpha
moneron	7	0	1	0	0	1	0	0	english_alpha
moneses	7	0	1	0	0	1	0	0	english_alpha
money	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers
moneyed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
moneyer	7	0	1	0	0	1	0	0	english_alpha
moneys	6	0	1	0	0	1	0	0	english_alpha
monger	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
mongers	7	0	1	0	0	1	0	0	english_alpha
mongo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mongol	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
mongols	7	0	1	0	0	1	0	0	english_alpha
mongos	6	0	1	0	0	1	0	0	english_alpha
mongrel	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives
monied	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
moniker	7	0	1	0	0	1	0	0	english_alpha
monilia	7	0	1	0	0	1	0	0	english_alpha
monism	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
monisms	7	0	1	0	0	1	0	0	english_alpha
monitor	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000
monk	4	0	1	0	0	1	0	0	english_alpha
monkey	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
monkeys	7	0	1	0	0	1	0	0	english_alpha
monkish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
monks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mono	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives
monocle	7	0	1	0	0	1	0	0	english_alpha
monocot	7	0	1	0	0	1	0	0	english_alpha
monodic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
monodon	7	0	1	0	0	1	0	0	english_alpha
monody	6	0	1	0	0	1	0	0	english_alpha
monomer	7	0	1	0	0	1	0	0	english_alpha
monos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
monroe	6	0	1	0	0	1	0	0	english_alpha,google_10000
mons	4	0	1	0	0	1	0	0	english_alpha
monsoon	7	0	1	0	0	1	0	0	eff,english_alpha
monster	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
montage	7	0	1	0	0	1	0	0	english_alpha
montana	7	0	1	0	0	1	0	0	english_alpha,google_10000
montane	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
monte	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses
montes	6	0	1	0	0	1	0	0	english_alpha
month	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers
monthly	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives
months	6	0	1	0	0	1	0	0	english_alpha,google_10000
montia	6	0	1	0	0	1	0	0	english_alpha
mony	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives
mooch	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moocher	7	0	1	0	0	1	0	0	eff,english_alpha
mooches	7	0	1	0	0	1	0	0	english_alpha
mood	4	0	1	0	0	1	0	0	english_alpha,google_10000
moodier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
moods	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moody	5	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers
moolah	6	0	1	0	0	1	0	0	english_alpha
moolahs	7	0	1	0	0	1	0	0	english_alpha
moon	4	0	1	0	0	1	0	1	bip39,english_alpha,google_10000,haikunatorjs_nouns,heroku_nouns
mooned	6	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives
mooneye	7	0	1	0	0	1	0	0	english_alpha
moonie	6	0	1	0	0	1	0	0	english_alpha
moonier	7	1	0	0	1	0	0	0	english_alpha
moonish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
moonlit	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
moons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moony	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
moor	4	0	1	0	0	1	0	0	english_alpha
moorage	7	0	1	0	0	1	0	0	english_alpha
moore	5	0	1	0	0	1	0	0	english_alpha,google_10000
moorhen	7	0	1	0	0	1	0	0	english_alpha
mooring	7	0	1	0	0	1	0	0	english_alpha
moorish	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
moors	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
moory	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
moos	4	0	1	0	0	1	0	0	english_alpha
moose	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
moot	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives
mooter	6	1	0	0	1	0	0	0	english_alpha
moots	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mope	4	0	1	0	0	1	0	0	english_alpha
moped	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mopeds	6	0	1	0	0	1	0	0	english_alpha
mopes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
mopey	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
mopier	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
mopiest	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
mopper	6	0	1	0	0	1	0	0	english_alpha
moppers	7	0	1	0	0	1	0	0	english_alpha
moppet	6	0	1	0	0	1	0	0	english_alpha
moppets	7	0	1	0	0	1	0	0	english_alpha
mopping	7	0	1	0	0	1	0	0	english_alpha
mops	4	0	1	0	0	1	0	0	english_alpha
